SampleID	Actinomycetaceae	Aerococcus	Aeromonas	Akkermansia	Alcaligenes faecalis et rel.	Allistipes et rel.	Anaerobiospirillum	Anaerofustis	Anaerostipes caccae et rel.	Anaerotruncus colihominis et rel.	Anaerovorax odorimutans et rel.	Aneurinibacillus	Aquabacterium	Asteroleplasma et rel.	Atopobium	Bacillus	Bacteroides fragilis et rel.	Bacteroides intestinalis et rel.	Bacteroides ovatus et rel.	Bacteroides plebeius et rel.	Bacteroides splachnicus et rel.	Bacteroides stercoris et rel.	Bacteroides uniformis et rel.	Bacteroides vulgatus et rel.	Bifidobacterium	Bilophila et rel.	Brachyspira	Bryantella formatexigens et rel.	Bulleidia moorei et rel.	Burkholderia	Butyrivibrio crossotus et rel.	Campylobacter	Catenibacterium mitsuokai et rel.	Clostridium (sensu stricto)	Clostridium cellulosi et rel.	Clostridium colinum et rel.	Clostridium difficile et rel.	Clostridium felsineum et rel.	Clostridium leptum et rel.	Clostridium nexile et rel.	Clostridium orbiscindens et rel.	Clostridium ramosum et rel.	Clostridium sphenoides et rel.	Clostridium stercorarium et rel.	Clostridium symbiosum et rel.	Clostridium thermocellum et rel.	Collinsella	Coprobacillus catenaformis et rel.	Coprococcus eutactus et rel.	Corynebacterium	Desulfovibrio et rel.	Dialister	Dorea formicigenerans et rel.	Eggerthella lenta et rel.	Enterobacter aerogenes et rel.	Enterococcus	Escherichia coli et rel.	Eubacterium biforme et rel.	Eubacterium cylindroides et rel.	Eubacterium hallii et rel.	Eubacterium limosum et rel.	Eubacterium rectale et rel.	Eubacterium siraeum et rel.	Eubacterium ventriosum et rel.	Faecalibacterium prausnitzii et rel.	Fusobacteria	Gemella	Granulicatella	Haemophilus	Helicobacter	Klebisiella pneumoniae et rel.	Lachnobacillus bovis et rel.	Lachnospira pectinoschiza et rel.	Lactobacillus catenaformis et rel.	Lactobacillus gasseri et rel.	Lactobacillus plantarum et rel.	Lactobacillus salivarius et rel.	Lactococcus	Leminorella	Megamonas hypermegale et rel.	Megasphaera elsdenii et rel.	Methylobacterium	Micrococcaceae	Mitsuokella multiacida et rel.	Moraxellaceae	Novosphingobium	Oceanospirillum	Oscillospira guillermondii et rel.	Outgrouping clostridium cluster XIVa	Oxalobacter formigenes et rel.	Papillibacter cinnamivorans et rel.	Parabacteroides distasonis et rel.	Peptococcus niger et rel.	Peptostreptococcus anaerobius et rel.	Peptostreptococcus micros et rel.	Phascolarctobacterium faecium et rel.	Prevotella melaninogenica et rel.	Prevotella oralis et rel.	Prevotella ruminicola et rel.	Prevotella tannerae et rel.	Propionibacterium	Proteus et rel.	Pseudomonas	Roseburia intestinalis et rel.	Ruminococcus bromii et rel.	Ruminococcus callidus et rel.	Ruminococcus gnavus et rel.	Ruminococcus lactaris et rel.	Ruminococcus obeum et rel.	Serratia	Sporobacter termitidis et rel.	Staphylococcus	Streptococcus bovis et rel.	Streptococcus intermedius et rel.	Streptococcus mitis et rel.	Subdoligranulum variable at rel.	Sutterella wadsworthia et rel.	Tannerella et rel.	Uncultured Bacteroidetes	Uncultured Chroococcales	Uncultured Clostridium (sensu stricto)les I	Uncultured Clostridium (sensu stricto)les II	Uncultured Mollicutes	Uncultured Selenomonadaceae	Veillonella	Vibrio	Weissella et rel.	Wissella et rel.	Xanthomonadaceae	Yersinia et rel.
Sample-791	99.7937537170479	51.2996695066629	61.1605506936268	4849.09752258308	189.979862816514	9138.18632745272	44.8652545430817	100.660340416628	47846.8690300592	2028.12090978595	2244.85929483314	83.5602911963298	68.6364671853956	48.176089737695	112.570471510167	185.054806258473	5144.09656309159	193.115366654071	3400.34926532426	2102.38900432765	1521.99578043575	899.204422555578	6634.71392522682	56814.5163778426	13966.9246618033	185.434197533839	89.112354322944	14450.4674391242	232.935460519301	67.4707162797648	18147.4115612328	354.128431402368	123.835963338222	1496.42512836523	9033.99317242676	1457.76615254543	1313.57490069059	51.1693127511321	24436.3040784336	13957.7942231083	18214.1005182808	423.157026880435	8654.66693070328	2353.19519022079	26014.906748666	53.2576601161123	2955.19878543361	683.123567962013	103188.073085252	149.631407115387	297.452550710496	415.867948585493	24013.6180817573	503.410665394876	855.73547194647	379.990909035845	723.482370730121	3010.03109599094	227.986238379082	10955.1521303373	181.241274996394	5970.44116302252	588.275833340398	15185.7382329597	59211.2466432596	452.314012736198	51.6924565622961	69.0153309100501	88.2287329800298	246.800649387978	356.689249115115	5041.21890948065	22038.4420086414	86.6860354326519	622.450080947059	973.238314375624	136.708760206442	205.074579903568	61.0299984981763	132.641642220007	276.929574508668	63.3649582418929	47.825609347643	140.796693663067	92.2903792448691	63.3377690589608	198.667956194915	28201.9678474841	31008.6388980831	1224.21073981871	3208.28343031868	1200.0757171883	297.937689696916	62.9770955809652	244.281447831919	502.171454702808	1170.35955911087	618.176446887313	125.407602681797	1387.36377272208	184.005808849186	461.144830061062	100.182216240684	2153.06248952742	1533.94442166172	16213.4981015637	10066.7896036625	1510.27065462378	162846.85535107	74.4939474636328	9919.67747343232	127.712507790552	2987.81699792322	363.979334377246	1507.35509323147	56527.0745751638	976.824107359826	1572.90200948551	87.9233484499681	133.782805798182	5023.84621359987	7333.63805065721	2003.28545467802	42.9385331939181	214.533080557302	345.003660026303	187.74632391668	71.1538528757425	105.51738457798	217.41170406347
Sample-792	123.609672153435	63.2652569532735	64.9630517051778	7506.78097516865	275.907253272406	4167.12343304162	55.7204613370648	90.1815574598731	17502.5482057011	1356.61939134765	2172.54794909695	79.8277665299056	73.2594493130301	65.8670048380524	131.892106661704	206.036076740083	1262.67626766723	141.857094683636	1702.4183461203	2359.7047802694	1415.00882706322	630.943091561251	976.503881582966	6454.09454983384	39646.2548336618	189.977319671933	111.804968308813	7218.23290574635	281.385219570076	79.6864216156769	15720.0671292037	474.372877416119	123.694082873567	3160.12613797144	29006.2121200689	773.717572537624	8878.59726722933	67.7091886973599	27456.6442577778	4345.9715638054	10595.412666031	346.94702156913	18492.0233730846	839.02554672435	10722.1543896635	62.5937382396324	1329.61413971613	394.424804394319	16407.0744213001	184.6753253895	320.732257146118	435.513630781223	20579.3311278015	562.31397719139	772.551468194825	536.9572275466	814.259627284335	2744.01391997565	289.823310208806	6999.06331270287	203.092844834919	3232.3841428472	370.933893567214	6213.10895712852	114397.214216358	565.951386711944	58.7398758985533	72.880610851863	125.08815266875	292.75341803451	423.8667937816	4240.67342193649	18183.6890229502	110.955289681222	789.316275974686	1494.22549893844	1751.22261852776	183.477489392526	62.2728928040741	171.559438380138	456.294198445919	56.7662840088334	59.6871194854513	171.20294692982	119.956853569653	70.6407118382174	242.233536974134	25618.8583497576	13909.4038447136	2471.10482727133	9158.3452547152	1380.49378445613	358.700170112321	61.5788589911034	292.761291085989	470.962564974563	1688.32353100217	1493.29364899388	174.898504222886	507.568651984771	197.266407679316	496.79423425218	120.314694051883	1666.93033131161	32325.1939781052	4795.23788615486	5542.54707763543	5399.38884062276	52264.0399685582	67.6103061262156	25907.6444802216	122.851015584933	5240.39461298566	488.381141146153	2302.03460303286	24726.817355832	821.012390508799	1246.46891697877	305.172766086557	59.7851307249094	15710.3199444582	11288.3032872811	2212.5872674426	58.3045469300345	1325.09178489646	312.2990185145	222.921006247801	111.459806743205	138.342653504016	253.69758238627
Sample-793	114.622818015061	55.3151590548685	58.4623839869983	1664.52274534939	198.873168665038	3285.48286313812	52.5280458454653	72.4573603824972	14006.2423105713	907.560586078114	915.274837336016	61.5386629203318	60.2215037828919	53.3295313702646	114.277699914015	171.459336145915	3493.32571616198	385.16945850978	1966.81649939995	845.087936704529	1579.16466067159	640.596205843972	1424.59348152834	21082.8787459784	18686.151744706	166.631883943749	101.651962591542	4875.59863516568	251.076969729139	65.1760336207481	9957.03368447453	410.221237399375	133.898429042719	1743.8801945499	5336.42304502941	770.068044612878	1530.3241006991	57.3607892685059	5179.43411451361	6975.9980592449	6694.06730995808	332.822943687602	8596.56987013405	888.24002558966	7092.6025381416	52.5830163330707	600.774324223825	547.299475961575	30358.4223786343	162.57818444537	271.249477048814	340.202252071394	9468.49789517002	459.519751132028	600.398644796703	385.749657339096	747.824250730121	683.538591686482	258.161240960935	3286.9997816108	165.623644003713	7967.29788058935	342.646323724787	8722.94041579432	69791.7715985401	479.864470358321	53.9572899209722	74.0939178022686	122.992834468987	258.083711526642	347.627393614853	4273.94410302874	6541.27481917247	99.6370949327274	1333.69574119917	977.103056738145	157.336375859211	152.560115974852	58.1740186503079	148.520061760752	314.849933962544	56.2657209013702	50.5620140061064	150.3986258838	101.1682099935	61.1126981940024	203.240403758804	5808.26507872625	5269.14258654807	851.636748203517	3772.7761497972	2288.95288364974	225.658703888063	55.3479053895659	262.12154464713	613.609148719813	2300.31063151366	3135.44153241484	150.404134061677	1036.49962256243	166.076163274411	446.232399404602	107.919058954526	5040.23387803517	7795.38431666887	4917.99547690303	1864.250970866	2919.57050298833	52247.2578169475	89.2470227514214	5487.66380778281	106.545848237667	6691.5121146001	434.826544911274	2684.76875517514	7795.52196141098	918.026368731732	1065.63090111055	74.2325058086233	50.2532195588737	13228.8178944343	2410.21564966529	1650.77218524317	48.7677792985894	774.246032290693	232.804373961572	168.848934248978	57.7888280199913	124.526018419207	219.100699976088
Sample-794	97.8221204243337	45.2933261362117	48.383510919557	1200.76376204546	187.139317063457	2329.44227038266	48.1077692717354	78.9944533036591	19161.0740701107	5162.67185915036	2226.81809955733	64.0117561327402	57.1442601803901	46.5992737793021	112.733566412113	153.092367539439	2078.71542733176	133.935537641383	1289.18457864625	933.835197378871	1084.7698814883	454.39523599021	798.479707878037	4352.15217158534	20135.3565497142	156.462375311451	90.8009222246713	8412.90707868859	236.632865719184	61.2385965548689	14598.1651762333	370.88135005242	502.400807938863	1344.68741606655	44902.5205221609	1086.11177919121	1316.61653528993	44.8696009898481	7421.39137107608	10532.8638881296	10152.4423689567	233.388535099895	8466.91053239569	405.770076401179	17845.3599769622	58.3465080073213	2162.39416708409	254.203305357106	35081.0978275374	147.81523497153	304.937346003734	449.660621404269	25985.0897686858	565.040364394565	672.821840231533	348.192547509015	628.463337022486	1851.16196363405	227.730764241012	7163.77780475754	160.713737051142	6089.1300330314	266.069362113768	7666.51984248204	107680.735412393	433.4603116654	46.3682492596091	50.0989807492737	97.9967697743426	227.292253236095	343.495807558584	11103.4718784814	6515.67960969281	92.2212120484411	606.036428325519	886.632073490624	143.821963064708	280.470354669965	52.4746149295766	137.084049668491	1174.00229883462	45.7397627653366	45.4419461320037	517.693829787491	90.4061152904877	63.7344217247778	188.321262135202	45481.6717857812	19345.4611466216	456.82827674805	2856.71681640179	2023.71321111613	231.568118061966	50.8231435381255	247.021699573564	668.944696132007	55144.7653044187	9458.69404064951	139.438514828026	568.70840966164	146.446718491769	391.730337369406	93.6267981111507	1675.54927767084	1786.00115336036	6165.30814244971	3127.72197949515	2708.85071586679	75260.144961759	54.107288741428	15240.926218243	99.8012652703338	1589.7876930374	322.762425289671	1733.45404948585	11355.0087622654	616.367620850978	954.877508712004	227.459062644758	47.3865136217227	34732.1192195032	7421.52030267312	6005.10793174064	45.515293631059	296.13632904653	270.770073288332	167.646147093805	63.2651759061059	111.740863906353	205.707607527098
Sample-795	75.4498178848118	45.0832338655807	42.4515149990779	2167.12461710618	146.74795507948	4438.75414480657	36.7882629142507	70.9620293135549	22826.0969403409	755.84656081178	1963.22617006795	46.324688457052	46.2504147898686	36.3123099856084	90.0919001575126	132.370594290785	4724.93166736912	1513.07640609378	5735.35323452259	2671.96857503457	2244.97826729459	1122.08570906004	11839.1102487282	34267.5754830918	4536.67305295597	118.478459403947	72.1876542282154	11015.6702530561	219.334596765565	51.0641708859979	20248.729417163	288.469314018509	149.675139215725	1054.79488437514	11190.0535383641	408.146483747021	1247.6207228469	37.5634491803676	12932.704059868	7312.86184990129	14350.9913659572	507.175346017366	18570.9038239326	701.56690003242	19430.3465005986	36.1384131122488	2450.62641649823	1140.5026271454	102003.228002339	112.124188836795	193.521975295477	241.522631974285	36596.4504558257	277.572236818518	458.208997211727	282.597960603279	623.850900067385	256.630489344847	216.58823619081	4310.21779088677	128.730299761048	16692.4937541823	178.956957525333	3210.96413328881	50815.9873028473	335.712183720208	38.1825536434319	88.4260541746671	72.582379707295	184.419151203909	274.146909919655	4297.99961246136	5361.37013597156	72.802641838351	466.448352368912	694.825276913755	109.753883732924	127.425423129973	55.4837105221137	108.546450983205	234.48051772774	38.6925787681923	38.153062139274	134.725335667733	71.8820649859063	42.2942352941044	146.673786891192	9008.19088495403	17649.241797126	460.039219438112	9295.465195928	2467.25436663262	179.406678729973	40.100784096166	182.876986370328	907.15543293698	1490.26300379955	479.589811504996	103.486328632971	832.026583792229	126.680245269315	302.062813329322	78.0495823964567	3336.95561980721	23502.2365449794	5279.78946504504	3403.41104862329	20886.1760001399	187722.176811117	53.9700145903222	4852.94000791013	79.3127240899726	1477.10377353697	237.087012198251	573.123732013669	32696.0878585132	478.824378309125	1051.48950569787	62.5110642189849	36.4612604098488	1309.91468714708	1647.91867960223	534.447994745551	38.9338289998141	168.746803341775	175.273443394231	135.649040761162	42.065302113347	90.5162343175137	157.857451550719
Sample-796	111.203151556742	52.0188498372517	59.2978701254275	3403.67829746811	214.606962743162	3083.73918999054	50.8636800768838	81.594753224659	29816.9360471024	687.006992183019	2720.79643001955	60.791893639598	69.6031303752711	50.8393907886867	109.257019144397	173.101129196543	2878.52314488229	282.797759116503	2417.79685619965	1747.7325920408	1468.11357586336	1530.58817463422	6378.03732514095	63835.8055584874	130197.7920178	161.341141956748	97.7987005371159	7123.38222846424	208.737584388977	102.051917244099	8633.79071438139	389.102130022902	108.584457434423	1355.86083429579	11091.3343507357	594.52992011712	991.793744108237	52.6246670810193	16759.548423152	10751.9076571982	10522.2686470663	286.789140984007	6314.27168710649	841.306834669678	9436.83310328898	51.1029834124474	657.644038441354	346.919561860518	61582.6030091874	166.181166314396	269.393644918606	5233.07333288803	18274.0104258416	428.612851158461	891.148533854282	444.534617407617	695.303494798448	294.276602617984	252.685160126594	13664.1701814969	167.81135358612	4147.76361990766	238.411666327928	4645.6282731342	80203.9198705997	462.414628203837	52.9787159638227	62.1857013692365	98.0644242680222	251.923054643637	393.824600071568	5364.72852549005	2466.17589731615	102.012489608358	641.202198983489	973.594912457734	150.631168592293	504.83954091131	65.4373774341609	147.652076514707	315.629943580451	53.1214099308684	50.83384128265	147.506195280285	96.4165796925534	55.1996844767116	235.803569968017	15265.9140765888	10853.6184440475	1045.89378399631	3452.00440087319	4768.58090914212	228.351772749848	51.4675883381539	252.248444812779	402.07779250197	1282.16491033428	1122.23494798244	170.730457952585	1516.91431327606	172.024649957387	423.820822922427	102.207119311469	2098.60754592756	12388.4545745208	3171.83414752251	2783.98881735956	827.97611728	59984.3644149058	51.2945494944352	10719.658273739	111.503813891879	2254.4803367546	308.223605411679	1137.4398592989	8034.74595497069	725.289225931136	1624.14528444055	140.232466861403	50.0156353557474	1781.1592581844	1464.98154112424	705.24889854579	81.0156713595772	337.919860767244	232.947213190547	179.665444591946	87.2379176250661	121.430069876841	234.35951096921
Sample-797	80.6288759735665	39.75467301984	47.5449307857723	781.629787571341	157.115068908315	10508.7985991272	38.996896753948	68.3616960329094	20717.0198958439	596.541217519357	446.198588372764	45.4911681907405	49.3701229304934	40.8605898056005	78.8678868109457	136.446769740588	4939.24795661226	397.017722900326	3541.85140256184	21005.8329573762	1904.9236301241	1444.1586763087	4655.30077139368	36328.4479442229	18933.4213381042	130.518019690506	77.2844530892773	10399.0757657167	162.883184244578	59.5074502840766	5364.29433854893	308.510553077219	97.5473167345016	1060.24049259771	1024.95587954564	546.565266866748	1235.30357280124	39.5669450085337	862.176981118763	3588.57981927839	2643.63941209103	251.536366753008	6684.91652879527	486.874146789957	15786.8967397576	39.0919932984823	272.630513837731	387.200014498064	110097.327210771	121.085777849437	207.844982380097	240.086411645743	14267.1997145609	257.967279139604	524.647148451465	347.482284239684	564.40163116151	331.057585236457	199.417535818468	3385.2905617377	137.511717778779	3390.30079996991	160.279706934539	3318.7015114712	58295.9068439454	371.846939368825	41.0637807362627	46.62690829792	91.4407404304752	195.865713641939	284.466429092707	3373.35286497872	5713.45818894638	75.7417303724193	482.49459423589	725.179600735207	117.503901069838	125.15551092129	55.0977266534788	121.012672147117	261.812350173683	41.9333443965801	39.6931178085821	116.351088371876	76.7023191010435	46.2020960053758	164.587990288194	2962.35940798754	25294.1862129178	204.39969673357	4147.2898649773	3123.28179496303	166.884063105732	41.1480070186409	204.711377496655	985.159864020447	2377.93890055323	522.172102242224	122.087361189849	1592.84129441322	132.184433654154	344.709463761991	81.8651720927712	879.597051906488	174.22648178375	6876.30848502488	2365.04772767924	4905.47491409433	109222.709893623	59.5934646142038	1791.78604934476	85.7612247830891	4642.11516469188	367.828924593998	1843.68282802603	2947.07894053783	1152.43109193606	1421.19706305754	2741.78014466521	38.371837941345	1795.41189083498	1095.10564864963	576.309055021832	38.0769907106475	495.287976210252	191.244238330161	151.636533891931	48.2996011568916	93.9891958611643	189.43037447933
Sample-798	92.8396609180249	49.295758772342	45.9941377375524	810.6757821791	179.190478089801	7885.06666655145	41.9752998414532	58.993431294823	8418.62900576952	742.692015636146	1510.58875394926	55.7439058654527	56.0218085934291	42.3434299600124	92.7279753935181	150.678422729957	10285.8678181786	633.481724166029	5898.51588774538	2412.13357102426	1972.55730649158	3188.68177389965	6578.21809870004	135439.444007865	10359.050858548	143.086599528141	85.2060213584801	5461.05609580229	194.415945498402	73.0417258183728	7033.04454109266	340.236983631794	99.8614774804147	1139.81449031181	3576.31824683813	1293.55348111129	1114.29830855861	44.5490790420593	1160.59036249539	12054.8382351715	7953.42780052441	283.868226830279	9422.78037772776	594.118484553085	10374.7225902336	42.906718152473	1703.39482330412	521.702516029565	73551.8424597401	133.457880633771	218.791154019831	4910.88991032127	18107.4753374588	330.278005645983	563.778903073235	319.310830646138	585.482196606135	708.661535733275	222.356501786649	3343.86517079817	138.423633485797	6670.74974034778	224.099335338443	2873.77469424734	71446.3712385692	393.626233559985	48.0703571306775	55.5423706204817	83.9918689551844	217.036163563203	304.029029060137	2337.74226761549	7245.37614061268	83.3194677227765	580.36929635066	839.759376224445	133.643848071655	242.309478648173	55.0463524850991	129.276309928043	265.646150152953	43.1125037737937	42.9450610908445	132.837951177958	82.7556090255718	47.6632272067591	170.494507225487	3750.31636758161	13351.9558808486	263.641156841847	2865.03719994277	7258.6515747784	193.266430330029	49.427863359331	217.984251014335	630.097105783955	879.592759685921	632.780296601234	133.453753969682	2297.43139822545	150.052917990863	357.827173593908	83.6699223403315	1611.86220883035	4277.70075734601	6278.64627550231	6376.48372928903	590.249942455656	76400.8305090508	43.03195230689	1838.76096882012	90.8258311568374	1835.58868643317	307.392181270966	767.357435194224	5472.37134228868	637.825530767426	2695.17238141192	87.9914896842323	41.6323308165969	1394.75765564466	1239.35834881196	609.171918809009	63.5716926072901	248.904708271578	217.621084762904	342.262497125935	128.981326153783	103.768974331373	187.016198615613
Sample-799	100.954286898549	43.9267228363751	48.5252921221009	2859.30976224923	165.715150433967	8505.69439788498	40.7714451344748	77.231495195627	26235.7387443073	2610.19138655249	1289.01440816967	60.8754733121731	71.758333873712	42.8414236230001	89.1245986224614	136.861120814417	984.775244646403	419.171718363298	1307.07027444756	1310.8740680399	1539.34821259184	727.982335872711	558.499666115229	11624.981520163	45696.7089586461	137.067130623694	83.2567062356828	19101.0065216099	184.461707940963	59.2561281052729	15927.0093662797	328.933132779661	109.606924670107	1197.53030172631	7531.94606583461	2911.04474351135	1041.38411488646	40.5223596431242	10420.292121714	2958.45848774059	10280.5503427788	322.089239659365	11912.1873685444	1115.6710183326	14003.139797279	42.7430013168407	908.283781681395	593.289630781436	21741.4928357654	125.140595068292	295.770273501355	242.174378166308	9767.54108259335	317.851338198143	529.416709778194	304.516128404996	590.03764022235	1517.81727344308	210.981832030699	5827.68452598816	146.136869205118	3809.89230115213	628.04393287629	25525.1126734544	91644.356267405	383.171573933182	47.2328333131749	46.2586308913095	84.3642575552852	206.308482888074	286.195175551139	3750.98366003128	15249.1301225321	79.1081936909483	639.63175839498	782.762688038034	128.907728861801	3520.4679866575	45.1992383257844	123.362782742174	252.524901607989	42.0070971360831	42.0933625079287	124.946258630517	82.9785454296809	49.2077883227885	233.146934403663	25174.1779811357	5615.58991586756	419.868237799495	5023.62029351017	4380.97455187402	326.764749520298	42.0937267077461	215.870800085	766.053408195704	820.721457937091	359.251162310843	107.794874802347	484.795128788924	137.703171182037	339.780280125168	89.2232135882962	1365.93862400072	9435.760975449	5257.0639559495	10447.1957516006	539.543451888007	90954.40404602	53.8428573451796	7496.2756871444	87.9795745410345	9265.86846716903	392.309545619719	3284.84848289971	22346.2490951532	1024.92906412905	1210.98635091145	133.989071975624	61.3617461226564	10378.1168139217	10909.9767654687	1209.80573648016	42.898740567563	260.041510922762	222.739000427639	177.025524054254	56.8499802485618	92.6356768728465	173.303914729728
Sample-800	122.017464912636	64.5892177672568	63.206666545603	1454.21911728968	234.558309888005	13946.0066729613	56.2208907509885	98.2209876999551	13002.2079688048	1078.31469567419	1633.31230790801	73.990316903332	94.0004574642303	56.3159246660311	118.646740500057	189.128614155309	9083.40168158328	255.804787939163	7472.6749418224	3118.52182207393	2443.28849824964	1225.89479603526	9392.46910464905	99706.9475096096	16657.5762025199	172.056540576786	111.488013501279	11642.1592076548	273.385271249706	105.198870568645	8870.06560063369	438.14756825235	140.486560900956	1734.88144170472	8517.45419091708	1750.39076865243	1802.76556516355	57.7156283985031	4127.55969027656	5459.30234639811	16072.7985710915	426.487056653142	11266.9117250156	1352.09803432738	12913.0232461757	54.6660299375449	1313.80092497469	722.487303397356	44792.9483889195	184.758097860688	283.464789764512	347.08722980563	17566.4440739975	457.235655953958	700.518433753275	447.516091859228	755.855833187675	950.396019963568	282.792321343478	5427.22746865795	182.61778925487	5612.29513642011	362.220201759075	26710.1380569105	172462.369818038	510.113669755715	65.2865403525307	109.687179502979	112.95689045207	295.934900054009	395.227000755194	2581.37850565411	11113.0866284362	120.783317033071	717.129014352016	1086.96883191569	171.22034454326	3552.45211416163	81.1337215018361	169.893228471613	363.387328088072	59.3826991293827	59.4634426536708	165.396224490689	112.139365744868	78.0167021016681	226.025945284187	23099.9817145722	20112.0718084272	369.285414167698	2801.44081881936	1640.09554080851	267.510162001208	60.8678225060287	281.243595814224	729.648777872162	1219.7896483555	693.780283931842	163.085519888572	2527.91847113441	198.972443055635	464.173496917316	113.616841904198	5035.44065328172	1937.02710470743	12878.2685302413	10532.9832906187	8517.39414301515	69784.0352190674	62.2887691043305	5377.89494915771	118.685404735425	5423.06436011339	579.09073416771	3100.2650372294	28432.3474947037	1341.84747102659	2601.53079373059	221.609477342094	56.5690285493665	5502.27344437135	3417.24125442501	800.39440750704	55.837254483964	370.940451013402	262.812747767963	265.700261008826	95.914648243074	127.47045922216	249.963353858537
Sample-801	68.9774563808375	34.5904862888566	38.193593429522	546.331610147317	137.040047295752	814.58111403904	33.9895985104225	49.0741539293271	14371.701401419	599.850165525014	1221.14958703189	47.1919084046643	38.4822156107336	33.6161784945428	73.6467212090985	118.759821287666	801.466509934892	85.5514084242757	452.10300896923	410.614531855964	584.451088011482	284.692446777435	577.687824329793	841.887453517458	13072.3608421016	107.351640443065	68.2877999580136	3190.95522494519	151.119531479883	39.2601567514859	3789.2946086276	273.074923597474	77.854258190623	894.442373083558	1890.61921211776	355.707068828471	689.636315074009	33.6605879060471	2235.96502169649	9880.18606999679	3755.72828661802	225.166728217581	5277.8172332732	884.610212992808	4406.97734634549	34.5381016168272	234.914575810091	303.220891605568	35814.0217307757	105.962405669391	181.546494966969	1742.76161297946	13609.3174757927	328.845759463251	409.526401148134	254.593316320939	473.684236088296	275.833597584342	213.7544341221	5832.92968003632	110.63354415213	864.576589782767	145.379554195453	1091.44215500017	7224.90655659161	311.357614584889	33.9062451017882	36.8937766437139	68.1779471757989	169.156595012343	229.623267922311	1461.40983603033	2165.6795008369	67.9090530062232	423.202716866002	609.921974891668	101.147220872999	840.504010245046	35.0629944796604	102.814490692416	208.229006106474	33.2881471467181	34.3274136777209	102.842925252355	68.2433933047511	37.5539988271242	140.478527181523	2949.00152579081	6889.06893400465	172.568714793677	695.740619803198	443.62823669155	178.64482535927	35.9485000380144	172.18297818552	276.09601222759	737.177935299442	672.999883754396	75.9357430372973	175.709623021784	103.575768847172	283.882124372442	68.1895206565916	858.4610794023	341.340374561491	4830.42965457051	8597.9503946718	2214.41681225208	125014.892654026	37.1261426441571	1642.67025036961	72.3214371059257	1185.85509199748	217.909873525708	520.438335738587	3315.90461502597	359.23084000344	320.125808531064	39.3918650446897	33.3498598505451	1035.48309585968	1340.76066386805	517.468242359228	42.0969860886989	137.308634735358	146.677724989989	107.975206080426	34.9701751691368	76.076468258259	141.550267701004
